timestamp,aX,aY,aZ,gX,gY,gZ,xP
6040,-2.37,4.13,-3.92,0.09,0.95,-1.27,0.24
6060,-6.13,2.39,-5.26,0.25,0.98,-0.50,0.49
6080,-0.82,6.80,-3.10,-0.24,1.18,0.59,0.49
6100,0.81,4.57,-1.80,-0.67,1.01,1.53,0.49
6120,-0.77,3.59,-2.17,-0.53,1.18,1.96,0.49
6140,-2.14,4.23,-2.98,-0.61,1.28,2.68,0.49
6160,-3.63,5.29,-2.96,-0.71,1.18,3.32,0.43
6180,-4.68,5.07,-2.76,-0.80,0.86,4.00,0.43
6200,-4.75,5.85,-2.65,-0.84,0.25,4.37,0.43
6220,-4.88,7.05,-2.53,-0.80,-0.39,4.37,-0.01
6240,-4.30,8.17,-1.92,-0.68,-0.70,4.37,-0.01
6260,-3.80,10.47,-2.14,-0.50,-1.03,4.37,0.25
6280,-2.23,11.72,-2.34,-0.25,-0.97,4.37,0.25
6300,-0.21,12.21,-1.16,0.17,-0.20,4.37,0.25
6320,2.33,14.27,-1.13,0.42,0.96,4.37,0.25
6340,1.24,16.73,-1.28,0.13,2.25,3.79,0.25
6360,-2.05,14.53,-1.32,-0.07,3.36,2.43,0.25
6380,-7.12,11.93,-4.18,0.01,3.58,0.90,0.25
6400,-11.95,9.12,-4.30,0.15,2.73,-0.73,0.25
6420,-13.97,8.83,-4.35,0.21,1.17,-1.74,0.34
6440,-8.11,8.66,-4.97,0.46,0.26,-1.91,0.34
6460,5.59,13.85,-1.07,0.06,-0.37,-0.82,0.47
6480,10.72,10.40,2.63,-0.13,-0.77,-0.47,0.47
6500,5.83,9.86,-1.98,0.44,0.24,-1.40,0.47
6520,5.29,11.68,-2.16,0.68,1.10,-1.67,0.47
6540,-0.48,10.68,-2.38,0.84,1.36,-2.00,0.47
6560,-5.33,10.02,-3.47,0.89,0.87,-1.73,0.53
6580,-5.69,8.85,-3.53,0.86,0.09,-1.35,0.53
6600,-4.77,9.62,-5.01,0.67,-0.86,-0.93,0.53
6620,-2.36,10.30,-3.12,0.33,-1.79,-0.57,0.55
6640,1.04,10.12,-2.05,0.35,-1.74,-0.45,0.55
6660,5.63,10.50,-2.98,0.31,-0.68,-0.61,0.41
6680,3.05,9.32,-2.04,0.40,0.28,-0.94,0.41
6700,-0.72,9.40,-2.47,0.48,0.51,-0.90,0.41
6720,-2.31,10.02,-4.16,0.37,-0.01,-0.66,0.45
6740,-1.99,9.51,-3.28,0.27,-0.60,-0.48,0.45
6760,-0.16,9.63,-3.51,0.20,-0.98,-0.36,0.45
6780,2.02,9.73,-2.93,0.21,-0.76,-0.41,0.45
6800,2.25,9.25,-3.01,0.26,-0.30,-0.55,0.45
6820,0.48,9.33,-3.35,0.25,0.00,-0.65,0.48
6840,-1.87,9.47,-3.40,0.20,-0.19,-0.59,0.48
6860,-1.35,8.88,-3.63,0.11,-0.59,-0.45,0.50
6880,-0.03,9.17,-3.75,0.09,-0.61,-0.41,0.50
6900,0.29,9.12,-3.37,0.06,-0.46,-0.45,0.50
6920,0.01,9.07,-3.06,0.08,-0.30,-0.48,0.71
6940,-0.41,9.15,-2.98,0.09,-0.28,-0.51,0.71
6960,-0.65,9.28,-3.37,0.11,-0.36,-0.52,0.71
6980,0.02,8.94,-3.06,0.06,-0.49,-0.54,0.71
7000,0.05,9.06,-3.28,0.06,-0.47,-0.62,0.71
