timestamp,aX,aY,aZ,gX,gY,gZ,xP
4660,-0.72,8.99,-3.65,-0.05,-0.01,-0.25,-2.15
4680,-0.68,9.02,-3.73,-0.06,0.01,-0.25,-2.30
4700,-0.98,9.26,-3.90,-0.08,-0.02,-0.28,-2.30
4720,-1.11,9.24,-3.76,-0.11,-0.11,-0.26,-2.30
4740,-1.23,9.18,-4.02,-0.14,-0.18,-0.24,-2.30
4760,-1.01,9.25,-3.77,-0.17,-0.23,-0.22,-2.30
4780,-1.06,9.45,-3.68,-0.20,-0.25,-0.22,-2.39
4800,-0.91,9.45,-3.75,-0.22,-0.26,-0.24,-2.39
4820,-1.22,9.62,-3.31,-0.24,-0.28,-0.24,-2.17
4840,-1.02,9.60,-3.33,-0.27,-0.28,-0.24,-2.17
4860,-1.48,9.88,-3.18,-0.31,-0.34,-0.24,-2.17
4880,-1.55,10.19,-3.50,-0.35,-0.44,-0.20,-2.12
4900,-0.96,10.67,-3.23,-0.41,-0.51,-0.17,-2.12
4920,-0.42,11.54,-2.68,-0.44,-0.58,-0.18,-2.12
4940,-0.19,12.33,-2.66,-0.49,-0.55,-0.24,-2.12
4960,-0.35,12.33,-2.15,-0.49,-0.56,-0.26,-2.12
4980,-0.16,11.80,-2.12,-0.49,-0.49,-0.25,-2.25
5000,-0.15,11.76,-2.64,-0.51,-0.55,-0.18,-2.25
5020,0.53,11.12,-2.76,-0.51,-0.55,-0.10,-2.12
5040,0.58,10.41,-3.20,-0.51,-0.48,-0.04,-2.12
5060,0.44,9.52,-3.48,-0.43,-0.41,-0.01,-2.12
5080,-0.21,8.87,-3.66,-0.30,-0.29,-0.11,-1.83
5100,-1.38,8.89,-3.97,-0.09,-0.05,-0.40,-1.83
5120,-2.09,9.46,-5.37,0.19,0.07,-0.71,-1.83
5140,-3.10,9.45,-4.83,0.30,0.01,-0.90,-1.83
5160,-5.16,9.59,-3.49,0.33,-0.14,-1.25,-1.83
5180,-5.57,10.56,-2.83,0.33,-0.46,-1.48,-2.13
5200,-4.68,11.27,-2.64,0.27,-0.69,-1.80,-2.13
5220,-6.32,10.52,-4.05,0.39,-0.64,-2.36,-2.14
5240,-5.06,11.36,-3.51,0.38,-0.47,-2.52,-2.14
5260,-4.85,11.29,-2.48,0.38,-0.32,-2.78,-2.14
5280,-6.13,10.55,-2.18,0.42,-0.23,-3.02,-2.36
5300,-6.48,10.77,-2.72,0.51,-0.15,-3.06,-2.36
5320,-6.39,10.46,-3.12,0.56,-0.15,-3.04,-2.36
5340,-6.68,9.97,-2.90,0.59,-0.04,-3.00,-2.36
5360,-6.35,9.23,-2.75,0.62,0.11,-2.86,-2.36
5380,-5.86,8.29,-2.51,0.65,0.35,-2.66,-2.30
5400,-5.64,7.18,-2.02,0.70,0.63,-2.45,-2.30
5420,-4.91,6.73,-2.21,0.69,0.95,-2.09,-2.60
5440,-3.97,6.71,-1.66,0.67,1.07,-1.73,-2.60
5460,-3.00,6.57,-1.16,0.61,0.93,-1.28,-2.60
5480,-2.97,5.90,-1.27,0.49,0.65,-0.79,-2.22
5500,-2.79,5.28,-0.89,0.27,0.31,-0.18,-2.22
5520,-1.56,4.81,-1.06,0.01,0.18,0.47,-2.58
5540,-0.53,4.20,-1.31,-0.18,0.39,0.97,-2.58
5560,-0.60,3.85,-1.87,-0.32,0.81,1.44,-2.58
5580,-0.86,3.95,-2.26,-0.47,1.13,1.92,-2.58
5600,-1.67,4.07,-2.25,-0.61,1.22,2.33,-2.58
5620,-2.42,4.50,-2.47,-0.77,1.17,2.72,-2.70
5640,-2.88,4.55,-2.32,-0.91,1.08,3.01,-2.70
5660,-3.49,4.79,-2.53,-0.99,1.01,3.22,-2.70
5680,-4.71,5.13,-2.96,-1.06,0.86,3.39,-2.57
5700,-5.68,5.35,-3.29,-1.08,0.58,3.45,-2.57
5720,-6.44,5.79,-3.35,-0.99,0.33,3.35,-2.83
5740,-6.77,6.25,-3.44,-0.89,0.21,3.15,-2.83
5760,-7.08,6.92,-3.91,-0.79,0.29,2.80,-2.83
5780,-7.38,7.25,-4.29,-0.71,0.43,2.34,-2.83
5800,-7.28,7.31,-4.35,-0.64,0.46,1.83,-2.83
5820,-6.48,7.54,-4.28,-0.58,0.44,1.31,-2.39
5840,-5.90,7.38,-4.22,-0.52,0.51,0.90,-2.39
5860,-5.21,6.75,-4.11,-0.44,0.56,0.60,-2.39
5880,-3.98,7.13,-4.50,-0.38,0.51,0.43,-2.45
5900,-13.88,19.61,-13.94,0.90,1.35,-1.29,-2.45
5920,-2.42,3.83,-0.06,-0.41,-0.86,-0.52,-2.52
5940,5.28,6.96,-0.74,-0.10,-0.95,-0.24,-2.52
5960,-2.02,9.62,-4.03,0.36,-0.00,-0.94,-2.52
5980,-2.39,7.08,-2.42,0.20,-0.00,-0.64,-2.52
6000,-2.08,8.98,-2.48,0.31,0.01,-0.70,-2.52
6020,-2.64,9.31,-3.07,0.31,-0.10,-0.64,-2.46
6040,-1.92,9.61,-3.18,0.33,-0.23,-0.62,-2.46
6060,-0.73,8.76,-3.46,0.39,-0.26,-0.68,-2.46
6080,-1.51,8.21,-3.37,0.46,-0.17,-0.79,-2.46
6100,-2.16,8.20,-3.54,0.47,-0.11,-0.83,-2.46
6120,-3.15,8.66,-3.85,0.42,-0.10,-0.76,-2.67
6140,-3.49,8.87,-3.81,0.37,-0.12,-0.65,-2.67
6160,-3.00,7.45,-4.59,0.35,-0.17,-0.58,-2.67
6180,-3.09,8.64,-3.37,0.35,-0.16,-0.46,-2.67
6200,-3.08,8.76,-3.68,0.38,-0.12,-0.43,-2.67
6220,-3.96,8.63,-4.21,0.37,-0.08,-0.29,-2.56
6240,-4.15,8.63,-4.27,0.30,-0.07,-0.13,-2.56
6260,-4.16,8.48,-4.32,0.24,0.00,0.05,-2.56
6280,-3.59,8.53,-4.28,0.20,0.07,0.18,-2.50
6300,-3.59,8.71,-4.50,0.18,0.08,0.29,-2.50
6320,-3.61,8.46,-4.52,0.15,0.11,0.43,-2.52
6340,-3.33,8.53,-4.76,0.09,0.08,0.54,-2.52
6360,-3.08,8.47,-4.77,-0.01,0.03,0.64,-2.52
6380,-2.66,8.53,-4.58,-0.07,-0.02,0.71,-2.52
6400,-2.76,8.65,-4.58,-0.10,-0.04,0.76,-2.52
6420,-2.44,8.94,-4.62,-0.13,-0.06,0.83,-2.65
6440,-2.71,8.82,-4.57,-0.16,-0.09,0.89,-2.65
6460,-2.46,9.03,-4.27,-0.18,-0.14,1.00,-2.65
6480,-1.78,8.98,-4.26,-0.17,-0.22,0.99,-2.64
6500,-1.98,8.67,-3.93,-0.17,-0.25,0.99,-2.64
6520,-1.40,8.57,-3.91,-0.14,-0.31,1.00,-2.42
6540,-0.76,8.50,-4.12,-0.14,-0.35,0.98,-2.42
6560,-0.51,8.41,-4.04,-0.18,-0.32,0.92,-2.42
6580,-0.19,8.36,-3.80,-0.17,-0.27,0.85,-2.46
6600,-0.10,8.30,-4.06,-0.17,-0.18,0.77,-2.46
6620,0.53,8.76,-3.73,-0.16,-0.09,0.67,-2.46
6640,0.46,8.58,-3.62,-0.14,-0.01,0.56,-2.46
6660,0.49,8.70,-3.64,-0.12,0.03,0.46,-2.46
6680,0.39,8.89,-3.45,-0.09,0.06,0.37,-2.35
6700,0.32,9.01,-3.51,-0.07,0.05,0.28,-2.35
6720,0.19,9.21,-3.30,-0.06,0.00,0.20,-2.38
6740,0.72,9.22,-3.51,-0.03,-0.06,0.12,-2.38
6760,0.14,9.09,-3.67,-0.00,-0.04,0.04,-2.38
6780,0.38,8.95,-3.70,0.01,-0.06,0.00,-2.40
6800,0.06,8.87,-3.70,0.01,-0.05,-0.06,-2.40
6820,0.09,9.00,-3.68,0.03,0.01,-0.07,-2.40
6840,0.05,9.10,-3.60,0.03,0.09,-0.09,-2.40
6860,-0.21,9.11,-3.53,0.06,0.18,-0.09,-2.40
6880,-0.30,9.33,-3.45,0.10,0.17,-0.08,-2.49
6900,0.11,9.44,-3.47,0.10,0.04,-0.08,-2.49
6920,0.35,9.13,-3.58,0.09,-0.01,-0.13,-2.58
6940,0.52,9.05,-3.98,0.07,-0.05,-0.20,-2.58
6960,0.05,9.19,-3.89,0.06,-0.09,-0.25,-2.58
6980,0.13,9.13,-3.57,0.06,-0.16,-0.29,-2.54
7000,-0.04,9.25,-3.80,0.06,-0.17,-0.31,-2.54
7020,-0.34,9.08,-3.76,0.06,-0.20,-0.32,-2.54
7040,-0.53,9.10,-3.82,0.06,-0.23,-0.31,-2.54
7060,-0.29,9.14,-3.83,0.06,-0.24,-0.29,-2.54
7080,-0.61,9.04,-3.95,0.05,-0.23,-0.29,-2.51
7100,-1.00,9.26,-3.99,0.01,-0.24,-0.25,-2.51
7120,-0.75,8.99,-4.28,-0.03,-0.24,-0.23,-2.81
7140,-0.53,9.03,-4.27,-0.05,-0.25,-0.22,-2.81
7160,-0.29,8.88,-3.94,-0.05,-0.23,-0.24,-2.81
7180,-0.63,9.03,-3.79,-0.05,-0.20,-0.26,-2.75
7200,-1.05,9.25,-3.84,-0.08,-0.22,-0.25,-2.75
7220,-0.84,9.05,-3.90,-0.11,-0.23,-0.24,-2.75
7240,-0.55,9.33,-3.91,-0.13,-0.24,-0.25,-2.75
7260,-0.68,9.53,-3.96,-0.18,-0.25,-0.28,-2.75
7280,-0.73,9.54,-3.76,-0.22,-0.28,-0.30,-2.85
7300,-0.73,9.84,-3.91,-0.28,-0.35,-0.31,-2.85
7320,-0.79,10.35,-3.54,-0.34,-0.44,-0.32,-2.70
7340,-0.40,10.52,-3.61,-0.38,-0.47,-0.36,-2.70
7360,-0.49,11.03,-3.53,-0.43,-0.48,-0.40,-2.70
7380,-1.12,11.10,-3.63,-0.50,-0.43,-0.38,-2.81
7400,-1.59,10.92,-3.35,-0.58,-0.44,-0.29,-2.81
