timestamp,aX,aY,aZ,gX,gY,gZ,xP
3500,-4.38,8.43,-4.57,0.11,-0.77,-1.09,-3.56
3520,-4.15,7.96,-4.08,0.09,-0.83,-1.19,-3.56
3540,-5.54,6.08,-4.14,0.06,-0.74,-1.25,-3.41
3560,-5.28,6.54,-4.34,0.03,-0.71,-1.22,-3.41
3580,-5.60,6.24,-4.19,0.04,-0.67,-1.31,-3.41
3600,-5.72,8.53,-4.71,0.01,-0.73,-1.32,-3.41
3620,-5.90,8.37,-4.82,-0.07,-0.67,-1.42,-3.41
3640,-6.46,10.11,-4.50,-0.14,-0.71,-1.47,-3.37
3660,-6.81,10.75,-3.94,-0.20,-0.71,-1.56,-3.37
3680,-6.69,10.09,-3.40,-0.26,-0.64,-1.62,-3.37
3700,-5.58,11.37,-4.97,-0.45,-0.19,-1.60,-3.50
3720,-6.25,9.58,-5.24,-0.63,0.25,-1.54,-3.50
3740,-7.33,6.23,-4.77,-0.66,0.38,-1.29,-3.32
3760,-9.06,4.44,-3.94,-0.68,0.18,-1.03,-3.32
3780,-9.44,3.60,-3.97,-0.73,0.02,-0.82,-3.32
3800,-8.01,2.87,-3.22,-0.75,0.10,-0.64,-3.32
3820,-8.10,1.95,-2.19,-0.63,-0.32,-0.41,-3.32
3840,-8.05,1.91,-2.55,-0.47,-0.53,-0.26,-3.32
3860,-8.39,2.38,-2.83,-0.33,-0.62,-0.17,-3.32
3880,-7.83,3.11,-2.96,-0.20,-0.63,-0.09,-3.32
3900,-6.60,3.54,-3.33,-0.08,-0.42,-0.07,-3.56
3920,-7.07,3.16,-3.43,0.02,-0.14,-0.18,-3.56
3940,-6.61,3.00,-3.83,0.11,0.26,-0.16,-3.37
3960,-2.13,3.90,-3.33,0.04,0.51,0.34,-3.37
3980,-1.01,3.94,-0.70,0.03,0.54,0.58,-3.37
4000,-2.75,5.30,-2.55,0.24,0.80,0.71,-3.61
4020,-2.61,5.13,-2.64,0.09,0.80,1.22,-3.61
4040,-3.30,5.21,-2.59,-0.04,0.59,1.60,-3.61
4060,-3.38,5.34,-2.81,-0.11,0.64,1.90,-3.61
4080,-3.98,5.63,-3.29,-0.18,0.71,2.17,-3.61
4100,-4.64,5.99,-3.53,-0.29,0.71,2.42,-3.71
4120,-3.97,6.38,-3.42,-0.36,0.72,2.63,-3.71
4140,-3.76,7.05,-3.25,-0.35,0.75,2.76,-3.70
4160,-4.07,7.35,-3.00,-0.34,0.72,2.86,-3.70
4180,-4.36,8.14,-2.93,-0.34,0.71,2.93,-3.70
4200,-4.57,8.67,-2.79,-0.33,0.75,2.96,-3.62
4220,-5.30,8.94,-3.01,-0.35,0.74,3.02,-3.62
4240,-5.24,8.94,-3.22,-0.39,0.63,3.09,-3.62
4260,-4.67,9.23,-3.55,-0.37,0.53,3.17,-3.62
4280,-4.07,9.99,-3.66,-0.40,0.43,3.19,-3.62
4300,-3.51,10.33,-3.37,-0.43,0.35,3.15,-3.22
4320,-2.72,10.65,-3.01,-0.47,0.32,3.10,-3.22
4340,-2.07,10.84,-3.01,-0.52,0.29,3.06,-3.50
4360,-1.28,10.87,-3.21,-0.52,0.30,3.00,-3.50
4380,-0.75,11.22,-3.39,-0.55,0.28,2.92,-3.50
4400,-0.37,11.64,-3.25,-0.60,0.25,2.78,-3.39
4420,-0.15,11.99,-3.02,-0.64,0.15,2.54,-3.39
4440,0.58,11.56,-2.94,-0.59,0.05,2.21,-3.39
4460,1.45,10.84,-2.75,-0.50,-0.01,1.88,-3.39
4480,1.96,9.96,-2.32,-0.37,0.01,1.49,-3.39
4500,1.82,9.47,-1.94,-0.24,-0.01,1.08,-3.44
4520,1.80,8.98,-1.74,-0.13,-0.02,0.72,-3.44
4540,1.71,8.59,-1.73,-0.04,0.04,0.36,-3.50
4560,1.34,8.37,-1.76,0.03,0.02,0.10,-3.50
4580,1.68,8.02,-1.81,0.08,-0.05,-0.12,-3.50
4600,2.50,8.04,-1.87,0.08,-0.12,-0.26,-3.35
4620,3.14,7.99,-1.62,0.07,-0.20,-0.41,-3.35
4640,3.16,8.26,-1.39,0.08,-0.31,-0.52,-3.35
4660,2.84,8.41,-1.37,0.09,-0.33,-0.52,-3.35
4680,2.63,8.34,-1.68,0.08,-0.37,-0.45,-3.35
4700,2.55,8.24,-1.77,0.08,-0.42,-0.40,-3.48
4720,2.57,8.32,-1.86,0.05,-0.53,-0.38,-3.48
4740,3.15,8.54,-1.98,0.02,-0.58,-0.36,-3.05
4760,3.39,8.73,-1.65,0.01,-0.64,-0.35,-3.05
4780,3.61,8.59,-1.44,0.03,-0.67,-0.35,-3.05
4800,3.26,8.59,-1.42,0.04,-0.63,-0.32,-3.26
4820,1.94,8.28,-1.36,0.04,-0.75,-0.37,-3.26
4840,0.75,7.64,-1.64,-0.02,-0.84,-0.41,-3.26
4860,0.23,7.83,-1.55,-0.09,-0.96,-0.48,-3.26
4880,0.96,8.07,-1.10,-0.22,-1.07,-0.59,-3.26
4900,1.66,8.08,-0.38,-0.25,-1.11,-0.73,-3.26
4920,-0.57,5.77,-0.66,0.01,-0.94,-1.03,-3.26
4940,-6.35,5.45,-3.36,0.08,-0.26,-1.78,-3.32
4960,-3.04,13.59,-14.65,0.84,0.09,-2.60,-3.32
4980,17.13,14.65,-9.63,0.71,-0.20,-1.72,-3.32
5000,0.78,10.01,-7.10,0.86,0.23,-1.76,-3.17
5020,-0.80,12.62,-1.66,0.61,0.34,-1.18,-3.17
5040,3.48,15.08,-2.89,0.52,0.77,-0.79,-3.17
5060,9.70,19.61,-2.87,0.37,0.97,-1.16,-3.17
5080,-1.39,11.41,-2.47,0.55,0.80,-1.65,-3.17
5100,-4.56,6.78,-5.08,0.45,0.42,-1.20,-3.17
5120,-4.79,7.98,-6.36,0.17,0.08,-0.70,-3.17
5140,-2.97,9.43,-4.14,-0.03,-0.23,-0.24,-3.22
5160,-0.65,10.01,-3.89,-0.01,-0.20,-0.07,-3.22
5180,-0.89,8.93,-4.09,-0.03,0.01,-0.04,-3.22
5200,0.51,8.94,-3.42,-0.06,0.28,-0.09,-3.13
5220,-1.15,9.30,-3.12,-0.05,0.36,-0.11,-3.13
5240,-1.15,8.72,-3.17,-0.03,0.25,-0.05,-2.96
5260,0.14,9.23,-3.40,0.03,0.14,-0.03,-2.96
5280,-0.61,9.16,-3.44,0.07,0.04,-0.06,-2.96
5300,0.11,9.08,-3.89,0.08,0.00,-0.06,-2.96
5320,0.05,9.11,-3.84,0.05,0.03,-0.11,-2.96
5340,-0.27,9.11,-3.93,0.03,0.09,-0.15,-3.15
5360,-0.67,9.26,-3.68,0.03,0.01,-0.16,-3.15
5380,-0.84,8.86,-3.82,0.04,-0.05,-0.13,-3.15
5400,-0.77,8.87,-3.80,0.05,-0.08,-0.11,-2.74
5420,-0.30,9.07,-3.80,0.06,-0.11,-0.13,-2.74
5440,-0.31,8.92,-3.68,0.05,-0.06,-0.16,-2.94
5460,-0.27,8.81,-3.71,0.06,-0.03,-0.20,-2.94
5480,-0.71,9.02,-3.73,0.06,-0.03,-0.23,-2.94
5500,-1.15,8.70,-3.90,0.06,-0.00,-0.21,-2.94
5520,-0.91,8.92,-4.06,0.05,-0.00,-0.18,-2.94
5540,-1.08,8.88,-3.90,0.05,0.03,-0.15,-3.25
5560,-0.72,8.98,-3.90,0.05,0.03,-0.14,-3.25
5580,-0.83,9.01,-3.96,0.03,0.04,-0.17,-3.25
5600,-0.30,9.20,-3.69,0.04,-0.04,-0.21,-3.01
5620,-0.03,9.13,-3.62,0.07,-0.08,-0.28,-3.01
5640,-0.53,8.92,-3.78,0.08,-0.04,-0.37,-2.93
5660,-0.68,8.83,-3.88,0.08,-0.04,-0.41,-2.93
5680,-0.93,8.84,-3.63,0.10,-0.07,-0.45,-2.93
5700,-1.04,8.82,-3.85,0.11,-0.10,-0.47,-2.93
5720,-1.04,8.78,-3.87,0.11,-0.13,-0.51,-2.93
5740,-0.59,8.88,-3.91,0.12,-0.20,-0.58,-2.67
5760,-0.51,8.72,-4.09,0.13,-0.21,-0.70,-2.67
5780,-0.57,8.74,-3.83,0.15,-0.16,-0.82,-2.67
5800,-1.57,8.68,-3.75,0.19,-0.17,-0.90,-2.63
5820,-1.56,8.82,-3.85,0.20,-0.21,-0.92,-2.63
5840,-2.49,8.35,-3.80,0.25,-0.22,-0.96,-3.01
5860,-2.01,8.73,-3.63,0.26,-0.32,-0.94,-3.01
5880,-1.77,8.58,-3.68,0.30,-0.34,-1.01,-3.01
5900,-2.22,8.66,-3.82,0.34,-0.40,-1.08,-3.01
5920,-2.75,8.12,-4.23,0.34,-0.42,-1.15,-3.01
5940,-3.10,8.29,-4.01,0.34,-0.49,-1.16,-2.97
5960,-3.55,8.20,-4.49,0.35,-0.52,-1.16,-2.97
5980,-2.96,8.52,-4.64,0.34,-0.65,-1.16,-2.97
6000,-2.03,8.78,-3.39,0.31,-0.75,-1.28,-2.89
6020,-3.34,8.90,-3.72,0.28,-0.79,-1.39,-2.89
6040,-5.06,6.65,-3.86,0.26,-0.74,-1.45,-2.98
6060,-5.06,7.78,-4.32,0.21,-0.79,-1.35,-2.98
6080,-3.42,11.91,-6.22,0.22,-0.73,-1.46,-2.98
6100,-4.00,7.73,-4.37,0.15,-0.88,-1.58,-2.94
6120,-5.52,6.59,-4.40,0.08,-0.87,-1.70,-2.94
6140,-5.23,6.85,-4.23,0.00,-0.85,-1.77,-2.94
6160,-6.23,6.18,-4.35,-0.04,-0.80,-1.81,-2.94
6180,-5.92,8.21,-5.01,-0.19,-0.75,-1.85,-2.94
6200,-6.75,9.78,-5.20,-0.33,-0.67,-1.89,-3.00
6220,-6.86,9.43,-4.13,-0.44,-0.69,-1.92,-3.00
6240,-7.43,11.11,-4.33,-0.52,-0.58,-1.88,-2.99
6260,-6.27,12.98,-5.39,-0.70,-0.22,-1.84,-2.99
6280,-7.28,10.89,-5.51,-0.94,0.08,-1.68,-2.99
6300,-8.06,7.35,-5.28,-1.05,0.30,-1.32,-2.93
6320,-9.45,4.03,-3.61,-1.16,0.30,-1.19,-2.93
6340,-7.11,2.46,-4.47,-1.16,0.74,-0.98,-2.93
6360,-8.16,0.98,-3.40,-1.02,1.00,-0.99,-2.93
6380,-6.84,1.00,-3.49,-0.84,0.94,-0.69,-2.93
6400,-3.11,1.13,-2.37,-0.83,0.46,-0.10,-2.89
6420,-0.56,0.92,-1.59,-0.65,0.17,0.62,-2.89
6440,-1.77,1.34,-1.56,-0.44,0.18,1.13,-2.84
