timestamp,aX,aY,aZ,gX,gY,gZ,xP
5960,-2.99,9.10,1.46,1.75,-0.49,4.37,-4.68
5980,-2.46,9.96,1.99,1.60,0.23,3.90,-4.68
6000,-5.42,11.57,-0.02,1.50,1.43,3.41,-4.68
6020,-5.26,11.54,-1.60,1.11,2.09,3.44,-4.77
6040,-4.17,11.66,-0.58,0.77,2.08,3.18,-4.77
6060,-5.88,10.54,-1.33,0.70,1.89,2.75,-4.60
6080,-6.99,10.52,-1.75,0.60,1.41,2.54,-4.60
6100,-6.25,11.33,-2.47,0.46,0.76,2.49,-4.60
6120,-4.07,10.40,-3.14,0.33,0.45,2.21,-4.60
6140,-2.66,9.71,-1.97,0.26,0.52,1.66,-4.60
6160,-2.60,8.81,-1.37,0.28,0.45,1.06,-4.30
6180,-3.08,8.11,-1.68,0.30,0.17,0.70,-4.30
6200,-2.89,7.90,-1.48,0.23,-0.18,0.42,-4.30
6220,-1.65,7.71,-1.74,0.18,-0.29,0.19,-4.38
6240,-1.21,7.61,-2.27,0.15,-0.43,-0.16,-4.38
6260,-1.43,7.69,-2.29,0.08,-0.51,-0.52,-4.23
6280,-1.74,7.94,-1.05,0.08,-0.65,-0.76,-4.23
6300,-14.69,3.22,-9.04,0.59,-1.35,-2.47,-4.23
6320,-1.87,19.61,4.50,-0.07,-0.56,-2.38,-4.23
6340,19.61,13.12,1.19,0.49,-0.22,-1.83,-4.23
6360,2.14,8.01,-5.82,0.16,0.91,-2.46,-4.46
6380,1.48,17.42,-14.76,0.32,1.67,-2.05,-4.46
6400,11.51,19.61,2.44,-0.07,-0.53,-2.55,-4.46
6420,-5.23,2.62,-4.51,-0.01,0.63,-3.04,-4.29
6440,-11.56,6.88,-4.79,0.05,-0.04,-2.47,-4.29
6460,-14.79,3.83,-2.23,0.17,-0.79,-1.00,-4.42
6480,-6.05,7.92,-4.38,0.02,-0.14,0.01,-4.42
6500,-3.29,11.67,-3.37,-0.00,-0.14,0.09,-4.42
6520,-2.13,10.31,-3.15,0.02,-0.28,0.08,-4.42
6540,-3.14,8.81,-2.87,0.06,-0.16,0.01,-4.42
6560,-3.07,8.21,-3.06,0.09,-0.28,0.02,-4.42
6580,-2.01,8.33,-4.37,0.08,-0.38,0.09,-4.42
6600,-1.74,8.41,-4.81,0.02,-0.28,0.03,-4.42
6620,-1.97,8.32,-4.26,-0.06,-0.22,0.00,-4.29
6640,-0.33,8.68,-3.79,-0.10,-0.12,-0.16,-4.29
6660,-1.30,8.68,-3.02,-0.08,0.01,-0.42,-4.16
6680,-2.91,8.63,-3.00,-0.05,-0.10,-0.49,-4.16
6700,-2.16,8.97,-3.26,-0.05,-0.28,-0.56,-4.16
6720,-1.82,8.66,-3.42,-0.06,-0.37,-0.72,-4.16
6740,-1.71,8.49,-3.59,-0.07,-0.40,-0.92,-4.16
6760,-4.24,8.00,-3.54,-0.12,-0.40,-0.99,-4.06
6780,-3.55,8.47,-3.15,-0.13,-0.51,-1.01,-4.06
6800,-2.86,9.12,-3.10,-0.12,-0.66,-1.14,-4.06
6820,-2.97,8.10,-3.62,-0.13,-0.71,-1.29,-4.35
6840,-3.69,8.21,-3.36,-0.15,-0.84,-1.36,-4.35
6860,-3.74,8.90,-3.43,-0.16,-0.92,-1.48,-4.26
6880,-3.47,9.06,-3.38,-0.22,-0.90,-1.55,-4.26
6900,-6.59,6.15,-2.90,-0.26,-0.64,-1.65,-4.26
6920,-5.55,9.28,-3.55,-0.31,-0.94,-1.55,-4.24
6940,-2.42,9.47,-2.84,-0.39,-0.97,-1.83,-4.24
6960,-6.33,11.50,-2.94,-0.44,-1.14,-1.93,-4.24
6980,-5.03,11.49,-2.71,-0.45,-1.28,-2.16,-4.24
7000,-7.25,13.98,-2.49,-0.47,-1.67,-2.29,-4.24
7020,-2.97,15.12,-2.86,-0.60,-1.93,-2.51,-4.27
7040,-2.83,14.09,-3.52,-0.86,-1.38,-2.68,-4.27
7060,-2.52,11.61,-4.93,-1.04,-1.14,-2.44,-4.35
7080,-2.32,5.03,-4.65,-1.04,-0.36,-2.35,-4.35
7100,-7.38,0.27,-2.85,-0.99,0.42,-2.32,-4.35
7120,-12.36,-0.74,-2.09,-0.87,0.73,-2.36,-4.42
7140,-13.36,-1.04,-3.72,-0.77,0.59,-1.95,-4.42
7160,-7.50,-1.17,-3.47,-0.96,0.13,-0.96,-4.42
7180,-1.98,-0.53,0.15,-1.17,-0.18,0.06,-4.42
7200,0.70,-1.12,2.30,-0.94,-0.30,1.21,-4.42
7220,1.08,2.06,0.25,-0.52,0.33,2.00,-4.33
7240,-1.86,1.48,0.54,-0.05,0.35,2.67,-4.33
7260,-3.68,2.65,0.14,0.42,-0.07,3.48,-4.29
7280,-4.03,3.77,0.21,0.83,-0.56,4.07,-4.29
7300,-3.34,5.26,0.20,1.20,-1.08,4.37,-4.29
7320,-2.40,6.71,0.84,1.57,-1.21,4.37,-4.59
7340,-2.54,9.23,0.36,1.75,-1.03,4.37,-4.59
7360,-1.12,9.78,0.69,1.78,-0.40,4.37,-4.59
7380,-1.83,12.40,-0.03,1.78,0.96,4.12,-4.59
7400,-3.34,12.41,-1.40,1.66,2.44,3.79,-4.59
7420,-6.02,13.03,-2.41,1.40,3.07,3.38,-4.47
7440,-7.21,13.02,-2.80,1.05,2.94,3.24,-4.47
7460,-6.27,12.76,-2.40,0.71,2.29,3.06,-4.39
7480,-6.13,12.48,-2.67,0.50,1.59,2.94,-4.39
7500,-5.43,11.69,-3.15,0.26,0.78,2.83,-4.39
7520,-3.86,10.18,-3.23,0.26,0.36,2.59,-4.31
7540,-2.21,9.11,-2.75,0.47,0.42,2.00,-4.31
7560,-2.80,8.83,-2.73,0.59,0.55,1.32,-4.31
7580,-1.60,7.60,-2.14,0.52,0.34,1.00,-4.31
7600,-1.20,7.96,-0.65,0.30,0.07,0.74,-4.31
7620,-1.23,6.80,-0.40,0.16,0.00,0.50,-4.31
7640,-1.98,6.87,-1.29,0.18,-0.00,-0.01,-4.31
7660,-3.24,7.31,-1.07,0.20,-0.07,-0.53,-4.04
7680,-2.49,7.32,-1.46,0.15,-0.26,-0.89,-4.04
7700,-2.11,8.38,-1.24,-0.07,-0.48,-1.36,-4.04
7720,-10.88,-1.50,0.71,0.86,-1.53,-1.91,-4.42
7740,-16.25,3.22,2.57,-0.15,-0.51,-3.72,-4.42
7760,14.39,19.61,-4.20,-0.12,-1.31,-0.98,-4.12
7780,19.61,2.65,-10.44,0.22,0.50,-3.25,-4.12
7800,-3.30,7.57,-10.27,-0.31,3.03,-3.05,-4.12
