timestamp,aX,aY,aZ,gX,gY,gZ,xP
4660,3.06,11.68,-4.52,-0.88,0.45,-1.10,-1.17
4680,-1.15,10.92,-5.20,-0.62,1.35,-1.66,-1.17
4700,-5.78,12.74,-2.70,-0.53,1.28,-2.23,-1.17
4720,-8.75,13.37,-2.82,-0.50,0.39,-2.52,-1.17
4740,-8.29,13.19,-2.84,-0.35,-0.98,-2.74,-1.17
4760,-7.03,15.38,-3.05,-0.39,-1.42,-2.91,-1.55
4780,-3.46,14.00,-3.76,-0.69,-1.94,-2.61,-1.55
4800,-1.58,10.55,-1.40,-0.81,-1.86,-2.47,-1.58
4820,-1.94,8.29,-0.19,-0.61,-1.38,-2.42,-1.58
4840,-2.88,6.71,-0.13,-0.24,-0.61,-2.20,-1.58
4860,-2.33,5.59,0.19,0.04,0.03,-1.73,-1.43
4880,-0.70,4.86,-0.10,0.30,0.58,-1.21,-1.43
4900,-0.21,4.35,0.59,0.47,0.97,-0.78,-1.43
4920,-0.67,4.36,1.07,0.66,1.03,-0.35,-1.43
4940,-1.50,4.11,0.64,0.73,0.89,0.19,-1.43
4960,-1.97,3.01,0.78,0.74,0.68,0.77,-1.57
4980,-0.85,2.77,0.86,0.71,0.63,1.37,-1.57
5000,0.15,2.65,0.42,0.75,0.82,1.81,-1.75
5020,0.03,2.70,0.10,0.81,1.06,2.15,-1.75
5040,-0.77,3.29,0.13,0.81,1.25,2.48,-1.75
5060,-1.85,3.84,0.69,0.73,1.37,2.73,-1.85
5080,-3.22,4.70,0.74,0.58,1.38,2.91,-1.85
5100,-4.16,5.82,0.21,0.38,1.34,2.93,-1.84
5120,-5.80,6.92,-0.61,0.25,1.38,2.75,-1.84
5140,-7.75,7.29,-1.58,0.06,1.26,2.34,-1.84
5160,-8.26,7.16,-2.24,-0.05,1.15,1.73,-1.84
5180,-8.98,6.76,-2.24,-0.09,1.06,1.05,-1.84
5200,-9.00,6.01,-2.08,-0.08,0.89,0.49,-1.77
5220,-8.16,7.57,-4.09,0.18,0.94,0.09,-1.77
5240,-18.09,19.61,-10.80,0.95,1.15,-1.89,-1.77
5260,0.11,2.76,4.57,-1.14,-1.60,-0.55,-1.61
5280,11.27,3.64,-3.34,0.31,0.16,-0.59,-1.61
5300,-8.68,11.00,-1.93,0.52,1.09,-1.40,-1.49
