timestamp,aX,aY,aZ,gX,gY,gZ,xP
2540,0.32,9.57,-1.74,0.01,-0.02,-0.03,-0.63
2560,0.24,9.58,-1.78,0.01,-0.02,-0.03,-0.46
2580,0.21,9.60,-1.85,0.01,-0.02,-0.03,-0.46
2600,0.24,9.57,-1.75,0.01,-0.02,-0.03,-0.29
2620,0.27,9.60,-1.76,0.01,-0.02,-0.03,-0.29
2640,0.29,9.59,-1.85,0.01,-0.02,-0.03,-0.29
2660,0.22,9.56,-1.81,0.01,-0.02,-0.03,-0.35
2680,0.20,9.55,-1.81,0.01,-0.02,-0.03,-0.35
2700,0.31,9.61,-1.81,0.01,-0.01,-0.03,-0.35
2720,0.26,9.59,-1.77,0.02,-0.01,-0.04,-0.35
2740,0.22,9.62,-1.81,0.01,-0.01,-0.03,-0.35
2760,0.26,9.55,-1.78,0.01,-0.01,-0.04,-0.21
2780,0.33,9.54,-1.87,0.02,-0.01,-0.04,-0.21
2800,0.36,9.58,-1.80,0.02,-0.00,-0.04,-0.25
2820,0.30,9.62,-1.80,0.02,-0.01,-0.04,-0.25
2840,0.29,9.58,-1.81,0.02,-0.01,-0.04,-0.25
2860,0.14,9.58,-1.81,0.02,-0.01,-0.03,-0.36
2880,0.28,9.61,-1.76,0.01,-0.01,-0.03,-0.36
2900,0.28,9.61,-1.74,0.02,-0.02,-0.03,-0.36
2920,0.24,9.58,-1.82,0.02,-0.01,-0.03,-0.36
2940,0.28,9.61,-1.80,0.02,-0.00,-0.03,-0.36
2960,0.30,9.57,-1.87,0.02,-0.01,-0.03,-0.42
2980,0.28,9.59,-1.73,0.02,-0.01,-0.03,-0.42
3000,0.28,9.65,-1.80,0.02,-0.00,-0.03,-0.50
3020,0.22,9.64,-1.84,0.02,-0.01,-0.03,-0.50
3040,0.20,9.58,-1.87,0.02,-0.01,-0.03,-0.50
3060,0.23,9.56,-1.74,0.01,-0.02,-0.03,-0.25
3080,0.32,9.61,-1.75,0.02,-0.01,-0.03,-0.25
3100,0.23,9.59,-1.74,0.02,-0.01,-0.03,-0.25
3120,0.24,9.59,-1.84,0.02,-0.01,-0.03,-0.25
3140,0.26,9.52,-1.75,0.02,-0.01,-0.03,-0.25
3160,0.27,9.62,-1.87,0.02,-0.01,-0.03,-0.26
3180,0.31,9.60,-1.80,0.01,-0.02,-0.03,-0.26
3200,0.25,9.52,-1.77,0.01,-0.01,-0.03,0.03
3220,0.30,9.60,-1.77,0.01,-0.01,-0.03,0.03
3240,0.34,9.60,-1.77,0.02,-0.01,-0.03,0.03
3260,0.27,9.60,-1.92,0.02,-0.01,-0.03,-0.22
3280,0.29,9.53,-1.85,0.02,-0.01,-0.03,-0.22
3300,0.26,9.58,-1.78,0.01,-0.01,-0.03,-0.22
3320,0.22,9.56,-1.71,0.02,-0.01,-0.03,-0.22
3340,0.20,9.62,-1.82,0.02,-0.01,-0.02,-0.22
3360,0.26,9.56,-1.81,0.02,-0.01,-0.02,0.01
3380,0.32,9.55,-1.83,0.02,-0.02,-0.02,0.01
3400,0.31,9.58,-1.87,0.02,-0.02,-0.02,-0.26
3420,0.24,9.55,-1.83,0.02,-0.01,-0.03,-0.26
3440,0.27,9.56,-1.84,0.02,-0.00,-0.03,-0.26
3460,0.22,9.63,-1.80,0.02,-0.01,-0.02,-0.18
3480,0.26,9.57,-1.94,0.02,-0.02,-0.02,-0.18
3500,0.26,9.59,-1.74,0.02,-0.01,-0.01,-0.47
3520,0.25,9.63,-1.83,0.02,-0.01,-0.01,-0.47
3540,0.30,9.57,-1.80,0.02,-0.02,-0.01,-0.47
3560,0.33,9.59,-1.81,0.02,-0.02,-0.01,-0.47
3580,0.34,9.57,-1.78,0.02,-0.02,-0.00,-0.47
3600,0.33,9.57,-1.82,0.02,-0.02,-0.01,-0.39
3620,0.32,9.58,-1.74,0.02,-0.02,-0.02,-0.39
3640,0.41,9.55,-1.90,0.02,-0.02,-0.01,-0.39
3660,0.43,9.58,-1.87,0.02,-0.01,-0.02,-0.40
3680,0.35,9.57,-1.80,0.02,-0.01,-0.02,-0.40
3700,0.35,9.55,-1.87,0.02,-0.02,-0.02,-0.18
3720,0.27,9.63,-1.84,0.02,-0.02,-0.02,-0.18
3740,0.25,9.53,-1.79,0.02,-0.02,-0.02,-0.18
3760,0.34,9.62,-1.82,0.01,-0.02,-0.02,-0.18
3780,0.34,9.62,-1.83,0.02,-0.02,-0.01,-0.18
3800,0.38,9.59,-1.83,0.02,-0.02,-0.02,-0.10
3820,0.38,9.57,-1.85,0.02,-0.02,-0.02,-0.10
3840,0.38,9.56,-1.78,0.02,-0.02,-0.02,-0.10
3860,0.37,9.61,-1.87,0.02,-0.01,-0.02,0.03
3880,0.40,9.57,-1.87,0.02,-0.02,-0.02,0.03
3900,0.41,9.59,-1.89,0.02,-0.01,-0.03,-0.35
3920,0.31,9.62,-1.90,0.02,-0.01,-0.03,-0.35
3940,0.31,9.59,-1.88,0.02,-0.01,-0.03,-0.35
3960,0.32,9.60,-1.84,0.02,-0.02,-0.02,-0.35
3980,0.45,9.56,-1.87,0.02,-0.01,-0.02,-0.35
4000,0.35,9.57,-1.87,0.02,-0.01,-0.03,-0.13
4020,0.36,9.53,-1.87,0.02,-0.01,-0.03,-0.13
4040,0.33,9.57,-1.93,0.02,-0.02,-0.02,-0.13
4060,0.40,9.60,-1.81,0.02,-0.01,-0.02,-0.16
4080,0.40,9.58,-1.82,0.02,-0.01,-0.02,-0.16
4100,0.36,9.57,-1.84,0.02,-0.01,-0.02,-0.28
4120,0.42,9.59,-1.84,0.02,-0.02,-0.02,-0.28
4140,0.38,9.61,-1.81,0.02,-0.02,-0.02,-0.28
4160,0.40,9.60,-1.81,0.02,-0.01,-0.02,-0.28
4180,0.41,9.58,-1.89,0.02,-0.01,-0.02,-0.28
4200,0.29,9.55,-1.84,0.01,-0.01,-0.03,-0.18
