Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
3640,-1.66,8.76,-3.74,-0.25,-0.13,-0.39,0.79
3660,0.43,8.83,-3.29,-0.33,-0.11,-0.57,0.82
3680,-1.96,8.83,-2.19,-0.38,0.07,-0.75,0.82
3700,-1.7,8.67,-1.91,-0.36,0.02,-0.84,0.82
3720,1.56,9.22,-3.15,-0.37,-0.03,-1.03,0.77
3740,-4.0,8.39,-3.13,-0.47,0.03,-1.25,0.77
3760,-3.89,8.8,-2.71,-0.51,-0.29,-1.17,0.79
3780,-2.26,9.12,-2.44,-0.58,-0.42,-1.3,0.79
3800,-2.88,7.83,-0.04,-0.62,-0.37,-1.44,0.79
3820,-4.65,8.82,-1.04,-0.63,-0.82,-1.38,0.82
3840,-3.49,9.65,-1.14,-0.73,-1.37,-1.47,0.82
3860,-3.52,5.9,-2.76,-0.77,-0.88,-1.57,0.82
3880,-8.88,7.04,-1.82,-0.66,-0.71,-1.53,0.82
3900,-3.62,10.34,-0.45,-0.77,-1.25,-1.44,0.82
3920,-4.65,7.38,-0.42,-0.81,-0.94,-1.64,0.8
3940,-7.82,7.54,-0.93,-0.81,-0.92,-1.62,0.8
3960,-6.41,7.66,0.04,-0.82,-1.11,-1.58,1.01
3980,-2.91,6.0,-0.05,-0.92,-1.01,-1.46,1.01
4000,-9.17,8.23,-0.35,-0.9,-0.59,-1.59,1.01
4020,-5.39,10.33,-1.57,-1.08,-0.92,-1.58,0.96
4040,-7.14,9.56,-1.3,-1.1,-0.64,-1.84,0.96
4060,-10.02,5.93,1.23,-1.16,-0.74,-1.79,0.96
4080,-8.69,12.61,-0.75,-1.31,-0.71,-1.63,0.96
4100,-9.1,14.23,0.72,-1.6,-0.75,-1.79,0.96
4120,-10.74,19.61,-1.31,-1.9,-0.86,-1.73,0.95
4140,-5.96,19.61,-3.65,-2.0,-0.44,-1.51,0.95
4160,-5.77,11.59,-2.29,-1.83,0.38,-0.83,0.69
4180,-3.49,2.11,-0.59,-1.45,1.15,-0.52,0.69
4200,-7.55,-8.22,5.2,-1.2,1.83,-0.93,0.69
4220,-13.65,-8.74,0.48,-0.21,2.66,-1.26,0.96
4240,-4.69,-3.21,-1.85,-0.04,1.49,1.11,0.96
4260,2.91,-2.09,0.53,0.24,-0.1,1.99,0.96
4280,1.22,-1.13,-0.6,0.97,0.45,2.08,0.96
4300,-2.09,-1.13,-0.32,1.36,1.02,2.64,0.96
4320,-3.11,1.26,-0.24,1.59,0.72,3.13,0.92
4340,-4.58,2.44,-0.34,1.73,0.29,3.45,0.92
4360,-4.64,4.0,0.24,1.9,0.07,3.62,0.71
4380,-4.54,4.69,0.36,2.11,0.09,3.57,0.71
4400,-5.47,6.36,0.42,2.28,-0.03,3.49,0.71
4420,-5.24,7.7,0.23,2.32,-0.14,3.44,0.8
4440,-4.98,7.8,1.45,2.35,-0.36,3.33,0.8
4460,-6.71,8.43,1.08,2.45,-0.52,3.2,0.8
4480,-5.04,8.88,1.01,2.22,-0.53,3.21,0.8
4500,-3.75,8.84,1.56,1.92,-0.46,2.85,0.8
4520,-4.83,10.77,0.76,1.68,0.04,2.32,0.94
4540,-4.3,10.93,0.2,1.29,1.03,2.15,0.94
4560,-2.75,9.76,0.07,1.13,1.75,1.84,1.02
4580,-3.06,9.19,-0.59,1.01,1.53,1.44,1.02
4600,-2.38,9.86,-1.11,0.55,0.72,1.25,1.02
4620,-2.24,9.2,-0.62,0.11,0.17,1.41,1.12
4640,-1.31,8.38,-0.72,-0.05,0.13,1.54,1.12
4660,0.61,8.29,-1.67,0.12,0.54,1.32,1.12
4680,0.28,9.93,-3.17,0.28,1.02,1.09,1.12
4700,-2.44,10.43,-3.83,0.26,0.82,1.08,1.12
4720,-6.0,8.96,-2.96,0.12,-0.55,0.86,1.11
4740,-3.15,8.73,-2.54,0.16,-1.74,0.59,1.11
4760,1.12,9.46,-3.86,0.01,-2.27,0.17,0.99
4780,-10.56,11.07,12.97,-0.68,-3.73,-0.88,0.99
4800,4.83,18.45,0.75,-0.46,0.05,-2.39,0.99
4820,11.77,16.69,-11.19,-0.22,-1.65,-1.24,1.05
4840,1.91,12.09,-8.85,-0.54,-0.62,-2.16,1.05
4860,7.82,10.94,-0.66,-0.24,-0.08,-1.59,1.05
4880,-5.15,9.65,-3.17,-0.28,1.24,-2.06,1.05
4900,-11.66,6.97,-1.77,-0.04,0.12,-1.03,1.05
4920,1.33,19.61,-8.98,0.23,-0.12,-0.94,1.05
4940,7.04,14.37,1.56,-0.55,-0.04,-1.02,1.05
4960,-7.72,5.13,-4.45,-0.21,1.22,-1.46,1.07
4980,-11.6,9.45,-3.43,-0.24,-0.23,-0.72,1.07
5000,-2.24,9.44,-0.84,-0.16,-0.53,-0.37,1.07
5020,-4.64,10.18,-2.02,-0.14,-0.07,-0.31,1.27
5040,-4.4,8.29,-3.5,-0.11,-0.29,-0.07,1.27
5060,-1.62,8.89,-3.96,-0.17,-0.36,-0.02,1.27
5080,-2.05,9.21,-3.35,-0.24,-0.26,-0.08,1.27
5100,-1.68,8.66,-2.63,-0.23,-0.25,-0.1,1.27
5120,-0.68,8.58,-2.82,-0.22,-0.02,-0.2,1.05
5140,-1.03,8.85,-3.37,-0.26,0.16,-0.32,1.05
