Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
3340,2.59,2.8,-2.35,-0.13,4.37,-1.92,-1.05
3360,-1.5,1.94,-0.49,0.37,2.82,-0.47,-1.05
3380,1.73,0.68,-0.44,0.68,1.22,1.26,-1.05
3400,4.28,0.81,-0.37,0.93,1.14,2.57,-1.23
3420,4.84,0.28,0.44,1.28,1.3,3.42,-1.23
3440,2.86,-0.09,1.77,1.65,1.63,3.98,-1.23
3460,-2.04,-2.01,3.27,1.91,1.81,4.25,-1.23
3480,-4.93,0.74,2.51,2.02,1.31,4.25,-1.23
3500,-11.7,3.52,3.04,1.9,0.59,3.71,-1.3
3520,-15.6,7.22,2.69,1.59,0.08,2.89,-1.3
3540,-19.61,4.21,3.3,1.01,0.14,1.48,-1.18
3560,-19.61,-0.24,1.46,1.4,0.48,-1.59,-1.18
3580,-19.61,19.61,-2.05,-0.26,-1.74,-1.73,-1.18
3600,19.61,-0.21,1.31,-0.6,-1.26,-0.35,-1.13
3620,19.61,-0.64,-7.96,-1.42,-0.93,0.56,-1.13
3640,-19.61,19.25,-6.56,0.28,4.37,-3.46,-1.13
3660,-9.04,15.61,0.63,-1.35,-2.96,1.48,-1.13
3680,5.16,-1.98,-3.09,-0.36,0.01,-0.57,-1.13
3700,-10.25,13.75,2.97,-0.09,0.22,-0.06,-1.28
3720,-5.9,6.09,-0.71,0.09,-0.35,-0.04,-1.28
3740,-5.76,10.06,-0.94,0.22,-0.34,0.22,-1.31
3760,-7.46,7.89,-1.85,0.27,-0.33,0.31,-1.31
3780,-5.8,8.73,-2.54,0.27,-0.4,0.61,-1.31
3800,-7.06,8.3,-2.48,0.24,-0.1,0.7,-1.36
3820,-6.58,9.86,-2.09,0.23,-0.32,0.91,-1.36
3840,-3.26,7.74,-2.27,0.2,-0.15,1.01,-1.48
3860,-5.06,8.32,-1.93,0.21,-0.1,1.04,-1.48
3880,-4.2,8.19,-2.28,0.23,-0.32,1.11,-1.48
3900,-0.38,8.36,-3.95,0.18,-0.63,1.09,-1.48
3920,-0.44,8.52,-4.68,0.2,-0.44,0.9,-1.48
3940,-0.55,8.62,-3.98,0.04,-0.28,0.74,-1.32
3960,-0.13,7.94,-3.71,-0.03,-0.2,0.64,-1.32
3980,-2.61,10.39,-3.41,-0.05,-0.29,0.53,-1.32
4000,-4.06,11.27,-3.49,-0.14,-0.62,0.49,-1.33
4020,-0.39,11.6,-3.75,-0.27,-0.52,0.5,-1.33
4040,0.25,13.83,-3.61,-0.29,-0.46,0.31,-1.13
4060,1.49,16.34,-3.26,-0.49,-0.38,0.16,-1.13
4080,3.3,17.87,-6.16,-0.69,-0.32,-0.23,-1.13
4100,3.91,18.34,-8.16,-0.86,-0.75,-0.58,-1.13
4120,5.27,19.59,-9.39,-0.93,-1.43,-0.9,-1.13
4140,7.1,16.89,-8.37,-0.86,-1.9,-0.89,-1.42
4160,2.23,13.5,-12.59,-1.19,-1.96,-0.79,-1.42
4180,-9.57,11.99,-14.45,-0.9,-0.5,-3.28,-1.42
4200,-19.61,19.26,-2.89,-1.49,-1.65,-4.37,-1.51
4220,-19.61,19.61,1.36,-2.2,-3.38,-3.9,-1.51
4240,-8.07,18.57,2.5,-3.31,-3.69,-3.62,-1.33
4260,0.25,14.22,-0.25,-3.01,-1.17,-3.47,-1.33
4280,11.19,4.95,0.32,-2.35,1.69,-3.15,-1.33
4300,10.53,-0.46,-0.41,-1.13,3.4,-3.15,-1.33
4320,3.99,1.19,-2.62,-0.21,4.22,-2.18,-1.33
4340,3.13,1.59,-1.3,0.33,3.27,-0.33,-1.32
4360,5.09,-1.07,-0.81,0.69,2.21,1.18,-1.32
4380,5.66,-2.2,-0.78,1.12,1.92,2.67,-1.32
4400,5.66,-2.26,-0.37,1.47,1.93,3.87,-1.93
4420,2.6,-2.2,1.81,1.82,1.9,4.37,-1.93
4440,-3.21,0.25,2.33,1.95,1.77,4.37,-1.93
4460,-6.55,-0.74,3.47,1.96,1.72,4.37,-1.93
4480,-14.46,2.29,0.15,1.97,1.71,3.27,-1.93
4500,-19.61,8.45,0.65,1.24,1.22,1.99,-1.93
4520,-19.61,3.58,4.09,0.77,0.11,0.84,-1.93
4540,-19.61,-3.22,-3.0,0.98,0.62,-1.25,-1.77
4560,-19.61,19.61,-1.05,-0.18,-0.47,-1.51,-1.77
4580,19.61,-3.23,5.75,-1.27,-3.09,1.27,-1.77
4600,-13.11,10.42,-16.35,-0.28,3.46,-2.03,-1.84
4620,-13.73,14.29,2.16,-1.08,-0.84,0.37,-1.84
4640,-2.7,6.9,-3.03,-0.41,-0.06,-0.27,-1.82
4660,-7.86,9.14,1.72,-0.32,0.18,0.09,-1.82
4680,-4.87,9.2,-1.46,-0.2,-0.25,0.27,-1.82
4700,-6.88,8.09,-1.64,-0.05,-0.02,0.34,-1.82
4720,-6.44,9.24,-2.0,0.0,-0.31,0.57,-1.82
4740,-1.9,8.89,-2.2,0.1,-0.5,0.64,-1.86
4760,-5.36,8.94,-1.99,0.15,-0.04,0.68,-1.86
4780,-6.02,8.28,-2.37,0.13,-0.19,0.9,-1.86
4800,-3.0,8.66,-2.45,0.12,-0.52,1.02,-1.56
4820,-2.43,9.34,-2.82,0.12,-0.45,0.94,-1.56
4840,-0.4,8.51,-2.97,0.05,-0.52,0.91,-1.82
4860,0.07,7.47,-3.53,0.06,-0.21,0.72,-1.82
4880,-1.73,10.19,-3.24,0.02,-0.29,0.56,-1.82
4900,-1.02,8.07,-3.0,-0.03,-0.43,0.51,-1.82
4920,0.24,10.48,-4.26,-0.14,-0.31,0.38,-1.82
4940,-3.22,11.27,-2.66,-0.22,-0.46,0.31,-1.86
4960,-2.04,11.56,-4.46,-0.29,-0.55,0.32,-1.86
4980,0.39,12.89,-3.87,-0.38,-0.36,0.13,-1.86
5000,1.96,15.19,-2.3,-0.56,-0.44,-0.12,-1.84
5020,1.51,16.31,-5.59,-0.61,-0.64,-0.52,-1.84
5040,5.01,18.13,-8.12,-0.85,-1.04,-0.8,-1.84
5060,5.71,19.29,-7.92,-0.86,-1.32,-1.21,-1.84
5080,5.39,19.61,-7.99,-0.86,-1.83,-1.2,-1.84
5100,6.14,15.24,-11.48,-1.18,-2.01,-0.74,-1.84
5120,-9.01,11.25,-15.92,-1.11,-0.81,-2.62,-1.84
5140,-19.61,17.99,-1.14,-1.38,-2.25,-4.32,-1.86
5160,-19.61,19.61,-0.42,-2.09,-3.34,-4.37,-1.86
5180,-9.71,19.61,1.56,-3.43,-4.0,-3.49,-1.86
5200,-1.24,14.15,1.3,-3.34,-1.37,-3.67,-2.0
5220,8.29,5.63,-0.82,-2.66,1.81,-3.73,-2.0
5240,8.25,0.06,-0.73,-1.32,3.63,-3.92,-1.6
5260,1.47,2.75,-2.21,-0.55,3.94,-3.23,-1.6
