Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
3080,-7.39,7.38,1.16,0.84,0.56,1.25,-0.75
3100,-6.6,7.2,1.47,0.56,0.44,0.79,-0.7
3120,-6.43,7.95,0.96,0.42,0.62,0.33,-0.7
3140,-8.16,7.25,-0.67,0.07,0.67,-0.13,-0.7
3160,-16.64,8.04,-6.7,0.54,1.68,-1.69,-0.7
3180,-12.85,16.48,-3.53,-0.52,-0.79,-0.99,-0.7
3200,3.34,10.34,-1.01,-0.65,-1.24,-0.66,-0.9
3220,7.58,7.13,-3.23,-0.54,-0.51,-0.56,-0.9
3240,-7.3,3.81,-1.87,-0.23,1.12,-0.94,-0.9
3260,-19.23,12.89,0.17,-0.38,0.98,-1.04,-0.9
3280,-2.04,9.89,-2.21,-0.4,-1.06,-0.07,-0.9
3300,-5.32,7.57,0.36,-0.36,0.04,-0.41,-0.52
3320,-6.11,8.98,-0.94,-0.25,0.24,-0.09,-0.52
3340,-7.15,8.87,0.34,-0.12,0.09,0.03,-0.7
3360,-5.49,8.48,-0.33,-0.02,-0.06,0.19,-0.7
3380,-4.53,8.49,-0.29,0.1,-0.08,0.23,-0.7
3400,-5.25,8.4,-0.57,0.23,-0.03,0.28,-0.68
3420,-5.84,8.69,-1.21,0.28,-0.1,0.42,-0.68
3440,-5.32,9.06,-1.27,0.31,-0.21,0.56,-0.68
3460,-3.85,8.5,-1.88,0.32,-0.17,0.57,-0.68
3480,-5.09,8.77,-2.52,0.33,-0.03,0.59,-0.68
3500,-4.88,8.04,-2.5,0.31,-0.12,0.73,-0.7
3520,-4.24,8.93,-2.92,0.27,0.01,0.88,-0.7
3540,-4.89,8.85,-2.6,0.26,0.07,0.91,-0.72
3560,-2.75,8.24,-2.52,0.23,-0.11,1.01,-0.72
3580,-2.43,8.4,-2.11,0.24,0.09,0.92,-0.72
3600,-2.06,8.72,-2.61,0.2,0.08,0.9,-0.85
3620,-1.15,8.08,-3.1,0.19,0.05,0.8,-0.85
3640,-0.97,9.07,-3.44,0.12,0.09,0.66,-0.85
3660,-1.29,8.94,-3.62,0.06,0.17,0.51,-0.85
3680,-0.41,9.13,-2.85,0.01,0.01,0.4,-0.85
3700,0.39,9.54,-1.52,-0.06,-0.14,0.25,-0.73
3720,-0.95,8.94,-3.17,-0.1,-0.04,-0.0,-0.73
3740,-1.44,9.37,-2.68,-0.14,-0.32,-0.13,-0.75
3760,-0.66,9.66,-3.38,-0.2,-0.7,-0.24,-0.75
3780,-0.48,9.03,-3.55,-0.25,-0.32,-0.39,-0.75
3800,-3.62,9.9,-2.55,-0.32,-0.29,-0.43,-0.68
3820,-3.56,9.59,-2.31,-0.32,-0.57,-0.31,-0.68
3840,-3.2,10.04,-2.47,-0.34,-0.19,-0.22,-0.68
3860,-3.53,11.18,-2.67,-0.36,-0.22,-0.15,-0.68
3880,-0.7,12.57,-2.74,-0.44,-0.33,-0.19,-0.68
3900,-2.93,13.96,-2.03,-0.44,-0.06,-0.21,-0.66
3920,-2.62,15.58,-4.37,-0.47,-0.34,-0.18,-0.66
3940,0.27,15.67,-6.34,-0.56,-0.66,-0.24,-0.61
3960,0.42,16.96,-6.95,-0.58,-1.11,-0.37,-0.61
3980,3.62,16.25,-6.06,-0.59,-1.72,-0.4,-0.61
4000,6.23,14.46,-5.32,-0.67,-1.76,-0.35,-0.76
4020,0.12,12.79,-7.17,-0.84,-1.19,-0.68,-0.76
4040,-7.84,10.84,-11.03,-0.88,-0.07,-2.11,-0.76
4060,-17.41,13.34,-1.01,-1.33,-1.05,-3.42,-0.76
4080,-18.32,16.25,-0.66,-1.57,-2.73,-3.06,-0.76
4100,-8.2,15.24,1.55,-2.21,-3.82,-2.67,-0.92
4120,-3.7,13.86,1.04,-2.32,-1.99,-2.95,-0.92
