Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
2620,-0.75,9.55,-1.56,0.01,-0.03,-0.03,-0.09
2640,-0.71,9.61,-1.66,0.01,-0.03,-0.02,-0.09
2660,-0.85,9.54,-1.72,0.01,-0.02,-0.02,-0.09
2680,-0.79,9.54,-1.75,0.01,-0.04,-0.02,-0.09
2700,-0.72,9.53,-1.78,0.01,-0.04,-0.03,-0.09
2720,-0.51,9.59,-1.78,0.01,-0.03,-0.03,-0.06
2740,-0.86,9.55,-1.68,0.01,-0.02,-0.03,-0.06
2760,-0.75,9.54,-1.6,0.01,-0.03,-0.03,-0.06
2780,-0.63,9.59,-1.84,0.01,-0.02,-0.04,0.0
2800,-0.85,9.58,-1.69,0.01,-0.01,-0.04,0.0
2820,-0.81,9.51,-1.63,0.0,-0.03,-0.02,-0.01
2840,-0.52,9.56,-1.59,0.01,-0.03,-0.03,-0.01
2860,-0.61,9.63,-1.84,0.02,0.01,-0.05,-0.01
2880,-0.97,9.47,-1.75,0.01,-0.01,-0.03,-0.01
2900,-0.84,9.46,-1.71,0.01,-0.03,-0.02,-0.01
2920,-0.59,9.59,-1.69,0.0,-0.03,-0.03,-0.28
2940,-0.51,9.56,-1.58,0.01,-0.03,-0.04,-0.28
2960,-0.84,9.64,-1.57,0.01,0.02,-0.04,-0.28
2980,-0.85,9.56,-1.67,0.02,-0.01,-0.02,0.06
3000,-0.7,9.56,-1.82,0.01,-0.02,-0.03,0.06
3020,-0.68,9.56,-1.68,0.0,-0.03,-0.04,-0.1
3040,-0.61,9.63,-1.63,0.01,-0.03,-0.04,-0.1
3060,-0.82,9.58,-1.75,0.01,-0.01,-0.03,-0.1
3080,-0.76,9.48,-1.77,0.02,-0.0,-0.03,-0.1
3100,-0.91,9.5,-1.68,0.02,0.01,-0.03,-0.1
3120,-0.79,9.45,-1.72,0.01,-0.01,-0.03,-0.02
3140,-0.65,9.55,-1.65,0.01,-0.03,-0.03,-0.02
3160,-0.49,9.67,-1.58,0.02,-0.02,-0.03,-0.02
3180,-0.84,9.62,-1.76,0.01,0.02,-0.04,0.23
3200,-0.81,9.49,-1.79,0.0,-0.03,-0.04,0.23
3220,-0.7,9.51,-1.59,0.0,-0.03,-0.04,-0.07
3240,-0.56,9.55,-1.61,0.01,-0.02,-0.04,-0.07
3260,-0.7,9.61,-1.81,0.01,0.0,-0.04,-0.07
3280,-0.85,9.6,-1.75,0.01,-0.0,-0.04,-0.07
3300,-0.86,9.49,-1.71,0.01,-0.01,-0.03,-0.07
3320,-0.77,9.47,-1.8,0.01,-0.02,-0.04,0.02
3340,-0.59,9.55,-1.66,0.01,-0.02,-0.04,0.02
3360,-0.85,9.6,-1.59,0.01,-0.0,-0.04,0.02
3380,-0.83,9.44,-1.59,0.0,-0.02,-0.03,0.01
3400,-0.62,9.52,-1.79,-0.0,-0.03,-0.04,0.01
3420,-0.74,9.48,-1.63,-0.0,-0.04,-0.05,0.29
3440,-0.63,9.6,-1.55,-0.0,-0.03,-0.05,0.29
3460,-0.87,9.56,-1.72,-0.0,-0.01,-0.04,0.29
3480,-0.76,9.54,-1.65,0.0,-0.02,-0.03,0.29
