Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
2940,-5.5,9.9,-3.07,-0.7,0.44,-0.96,-0.22
2960,-4.28,9.64,-2.02,-0.76,0.09,-0.92,-0.22
2980,-0.45,8.37,-2.3,-0.77,0.07,-0.97,-0.22
3000,-1.46,7.8,-1.35,-0.74,-0.03,-1.15,-0.22
3020,-4.33,8.53,-1.24,-0.6,-0.08,-1.22,-0.22
3040,-3.31,8.57,-0.69,-0.52,-0.34,-1.26,-0.18
3060,-0.91,8.52,-1.44,-0.57,-0.53,-1.39,-0.18
3080,-1.83,6.94,-2.07,-0.48,-0.69,-1.52,-0.22
3100,-5.44,9.03,-2.08,-0.59,-0.77,-1.66,-0.22
3120,-2.57,7.95,0.42,-0.63,-1.49,-1.7,-0.22
3140,-4.81,8.66,-1.19,-0.65,-1.25,-1.91,-0.46
3160,-4.87,5.18,-2.1,-0.67,-1.15,-1.98,-0.46
3180,-5.77,8.74,-1.36,-0.72,-1.29,-1.92,-0.46
3200,-5.92,7.1,-1.95,-0.81,-1.19,-2.04,-0.46
3220,-5.26,6.36,-1.82,-0.96,-1.14,-1.95,-0.46
3240,-7.59,7.92,-2.13,-1.02,-0.7,-1.97,-0.27
3260,-9.24,6.76,0.03,-1.13,-0.67,-1.96,-0.27
3280,-14.88,19.6,-2.73,-1.39,-0.8,-2.05,-0.35
3300,-14.06,19.61,-4.51,-1.85,-1.55,-2.38,-0.35
3320,-2.76,19.61,-3.49,-2.45,-1.39,-2.51,-0.35
3340,-0.92,19.61,-7.59,-2.36,-0.02,-2.05,-0.4
3360,4.15,5.98,-8.76,-1.5,1.57,-1.3,-0.4
3380,-5.51,-12.72,2.24,-1.23,2.9,-0.8,-0.4
3400,-0.3,-10.13,2.34,-0.66,2.71,1.68,-0.4
3420,1.59,-8.71,-3.67,0.46,1.26,2.94,-0.4
3440,-0.47,0.64,-3.04,1.17,0.43,4.05,-0.59
3460,2.88,-2.2,0.6,1.48,-0.36,4.37,-0.59
3480,0.05,-0.83,0.58,2.11,0.83,4.37,-0.44
3500,-0.52,-0.3,0.22,2.64,1.46,4.37,-0.44
3520,-3.94,2.67,-0.68,2.89,1.09,4.37,-0.44
3540,-7.53,5.64,3.73,2.72,0.32,4.37,-0.09
3560,-8.61,5.53,4.24,2.2,-0.45,4.37,-0.09
3580,-10.69,8.64,4.43,2.13,-0.19,4.15,-0.11
3600,-7.15,11.67,2.19,2.07,1.4,3.61,-0.11
3620,-3.36,11.88,1.13,1.74,3.46,2.58,-0.11
3640,-9.97,12.94,-1.83,1.21,3.37,1.49,-0.11
3660,-17.28,13.6,-0.85,0.22,0.67,1.34,-0.11
3680,-11.57,10.59,-1.85,0.04,-2.04,1.36,0.02
3700,-1.5,11.04,-3.66,0.05,-2.4,0.92,0.02
3720,2.49,12.71,-2.83,-0.25,-2.05,0.29,0.02
3740,-4.27,12.77,0.68,-0.65,-1.83,-0.51,-0.08
3760,-4.9,14.77,-15.73,0.14,4.28,-4.37,-0.08
3780,19.61,19.61,-19.13,-0.46,-2.46,-0.71,-0.07
3800,12.14,10.36,-8.66,-0.5,-2.62,-2.26,-0.07
3820,-3.38,12.02,5.82,0.49,1.94,-2.2,-0.07
3840,-9.23,9.04,-2.48,-0.62,1.41,-1.67,-0.07
3860,-0.34,12.91,-10.39,-0.03,0.25,-1.32,-0.07
3880,10.63,19.61,12.16,-1.64,-2.88,-1.87,0.1
3900,-5.86,-13.13,0.81,-0.51,2.01,-2.31,0.1
3920,-19.61,13.35,-2.72,-0.01,0.18,-1.77,0.1
3940,0.82,11.01,-4.87,-0.46,-1.41,-0.61,0.13
3960,0.97,3.21,-7.57,-0.29,-0.23,-1.05,0.13
3980,-8.95,12.66,-2.81,-0.64,0.04,-0.9,0.18
4000,-1.1,7.79,-4.07,-0.8,-0.04,-0.85,0.18
4020,-1.3,8.8,-3.03,-0.9,0.3,-1.07,0.18
4040,-7.55,7.67,-0.97,-0.82,0.29,-1.13,0.18
4060,-2.7,8.22,-0.76,-0.73,-0.53,-0.82,0.18
4080,-5.6,7.75,-1.18,-0.55,-0.07,-1.04,0.09
4100,-5.79,8.53,-0.99,-0.5,-0.5,-0.98,0.09
4120,-3.36,8.14,-1.82,-0.58,-0.79,-1.01,0.09
4140,-3.13,7.34,-2.46,-0.64,-0.78,-1.12,0.23
4160,-5.42,8.41,-0.03,-0.57,-0.83,-1.24,0.23
4180,-3.23,7.92,-1.02,-0.62,-1.23,-1.3,0.41
4200,-5.49,7.18,-1.26,-0.61,-1.06,-1.46,0.41
4220,-4.52,7.51,-1.83,-0.69,-1.2,-1.4,0.41
4240,-5.37,6.44,-0.91,-0.65,-0.81,-1.51,0.41
4260,-7.14,8.79,-0.94,-0.75,-0.74,-1.48,0.41
4280,-7.92,10.11,-2.97,-0.93,-0.77,-1.57,0.33
4300,-4.94,5.61,-1.28,-1.06,-0.81,-1.64,0.33
4320,-9.87,6.35,-0.91,-0.86,-0.73,-1.73,0.33
4340,-10.9,13.82,-1.01,-0.85,-1.13,-1.75,0.1
4360,-14.78,19.61,-4.4,-1.25,-1.61,-2.13,0.1
4380,-2.17,19.61,-5.61,-2.05,-1.81,-2.27,0.07
4400,-0.31,15.64,-4.51,-1.78,-0.73,-2.33,0.07
4420,0.73,6.6,-4.8,-1.09,0.48,-1.55,0.07
4440,-3.54,-5.35,3.82,-0.92,1.62,-1.23,0.07
4460,-1.66,-9.05,-8.03,0.37,3.37,-0.23,0.07
4480,9.77,-4.79,1.27,-0.23,1.15,2.5,-0.15
4500,4.3,-4.14,-5.43,1.56,3.16,2.48,-0.15
4520,-1.85,2.47,-3.55,1.57,2.51,3.71,-0.15
4540,-1.18,0.75,-0.29,1.67,1.44,4.21,-0.06
4560,-3.23,1.47,-0.89,1.9,1.5,4.37,-0.06
4580,-5.45,2.29,-0.48,2.42,1.19,4.37,0.18
4600,-7.16,3.29,0.0,2.7,0.59,4.37,0.18
4620,-8.8,3.94,3.91,2.56,-0.48,4.37,0.18
4640,-8.52,5.25,4.24,2.14,-0.89,4.37,0.18
4660,-8.37,10.62,3.93,1.97,-0.32,4.35,0.18
4680,-4.29,14.58,0.77,1.78,2.05,3.74,0.34
4700,-1.3,14.33,-1.11,1.3,4.0,2.93,0.34
4720,-7.21,12.15,-1.29,0.66,3.13,1.99,0.34
4740,-15.11,12.64,-3.47,0.03,0.82,1.32,0.45
4760,-9.62,11.86,-2.04,-0.18,-1.23,1.29,0.45
4780,-0.83,11.16,-3.83,-0.34,-2.42,0.8,0.57
4800,3.35,9.57,-4.09,-0.61,-1.33,-0.39,0.57
4820,-0.45,13.4,-2.16,-0.92,-0.43,-1.46,0.57
4840,-4.37,8.24,-17.83,-0.2,4.21,-4.37,0.57
4860,7.1,19.61,-17.43,-0.0,-3.0,-1.73,0.57
4880,11.19,6.63,-12.95,-0.21,-2.3,-1.15,0.19
4900,5.9,12.91,-2.79,0.68,0.53,-2.2,0.19
4920,0.74,15.91,3.34,-0.55,0.91,-1.79,0.19
4940,-1.31,11.34,-10.31,0.06,2.47,-2.02,0.48
4960,1.11,19.61,14.31,-1.47,-3.15,-1.53,0.48
4980,-3.45,-7.46,-1.48,-0.3,1.6,-2.02,0.62
5000,-18.06,17.24,-5.64,-0.46,0.26,-1.4,0.62
5020,-3.84,7.88,-4.09,-0.69,-0.76,-0.7,0.62
5040,-2.1,10.08,-3.17,-0.75,-0.55,-0.88,0.62
5060,-3.37,7.95,-3.22,-0.72,-0.3,-0.9,0.62
5080,-3.78,8.26,-1.17,-0.67,-0.27,-0.82,0.53
5100,0.51,8.99,-1.52,-0.57,-0.52,-0.8,0.53
5120,-3.9,8.71,-2.32,-0.62,-0.25,-1.09,0.53
5140,-2.39,8.64,-2.44,-0.68,-0.89,-1.14,0.49
5160,1.37,6.62,-2.76,-0.75,-0.74,-1.28,0.49
5180,-6.83,7.97,-0.92,-0.66,-0.06,-1.53,0.76
5200,-2.97,9.91,-3.08,-0.77,-0.68,-1.39,0.76
5220,-1.94,8.64,-3.19,-0.93,-0.72,-1.7,0.76
5240,-7.56,4.56,-0.29,-0.86,-0.61,-1.81,0.76
5260,-6.54,7.26,-0.31,-0.82,-0.98,-1.6,0.76
5280,-5.32,8.36,-1.87,-0.88,-1.12,-1.73,0.59
5300,-4.24,6.82,-1.68,-1.02,-1.23,-1.78,0.59
5320,-7.83,3.31,0.01,-0.97,-0.8,-1.8,0.59
5340,-8.63,7.72,-0.55,-0.94,-0.91,-1.64,0.44
5360,-10.18,14.77,-3.66,-0.95,-1.2,-2.02,0.44
5380,-13.14,19.61,-8.41,-1.25,-2.23,-2.76,0.51
5400,1.57,19.61,-4.88,-1.85,-2.8,-3.03,0.51
5420,-8.17,7.84,0.21,-1.57,-1.64,-2.99,0.51
5440,-0.06,10.75,-5.42,-1.55,-1.05,-2.03,0.51
5460,0.35,0.65,-3.49,-1.27,0.94,-1.47,0.51
5480,-5.5,-6.86,-2.95,-0.34,1.75,-0.81,0.33
5500,2.06,-3.1,2.7,-0.07,-0.5,1.41,0.33
5520,2.71,-2.32,-2.08,1.15,0.15,2.2,0.33
5540,0.23,2.18,-0.39,1.58,1.1,3.07,0.35
5560,1.08,3.62,0.76,1.98,1.2,3.55,0.35
5580,-1.28,4.43,0.51,2.16,2.08,4.06,0.39
5600,-1.3,4.0,1.22,2.48,2.39,4.37,0.39
5620,-3.95,4.68,1.13,2.62,1.89,4.37,0.39
5640,-8.12,4.74,2.39,2.54,1.25,4.37,0.39
